ID_SELLER,id,url,Tipo,Marca,Modelo,Ano,Variante,Kilometraje,Color,description,price,Combustible,Dueno,Tipo_de_vendedor,Currency,create_date,direccion,Comuna,Ciudad,vendor,cnpj_cpf,carroceria,number_of_photos,photos,phone
3911104,53180577,"https://www.webmotors.com.br/comprar/CITROEN/C4-CACTUS/16-VTI-120-FLEX-FEEL-EAT6/4-portas/2021-2022/53180577","car","CITROËN","C4 CACTUS",2022,"1.6 VTI 120 FLEX FEEL EAT6",45559,"Branco","Oferta exclusiva para a loja PrimeiraMão do Gama ao lado do estádio Bezerrão!!

Pensou em uma marca? a PrimeiraMão tem todas!

Chegamos para desburocratizar a experiência de comprar um carro seminovo! Aqui você encontra QUALIDADE, PROCEDÊNCIA, garantia de até 2 anos, financiamento em até 60 meses, parcelamento no cartão de crédito em até 21 vezes, troca com troco e a melhor avaliação da região. 

(*) Imagens meramente ilustrativas. consulte disponibilidade do estoque, os preços podem sofrer alte","79900","Gasolina e álcool","PRIMEIRAMÃO GAMA",false,"R$","2024-07-10T13:05:41","","Brasília","Distrito Federal (DF)","Concessionária","09102044000873","Utilitário esportivo",11,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]",""
3841943,53523427,"https://www.webmotors.com.br/comprar/LAND-ROVER/DISCOVERY-SPORT/20-D180-TURBO-DIESEL-R-DYNAMIC-SE-AUTOMATICO/4-portas/2020/53523427","car","LAND ROVER","DISCOVERY SPORT",2020,"2.0 D180 TURBO DIESEL R-DYNAMIC SE AUTOMÁTICO",48000,"Cinza","Todas as revisões feitas na Land Rover.

Estamos no Mercado a 50 Anos. 
Trabalhamos Só com Veículos Baixo Km.
.
. Outros Opcionais: Assistente de Partida em Rampa, Banco bi-partido, Comando de áudio no volante, Controle de estabilidade, Direção Elétrica, Distribuição eletrônica de frenagem, Farol de neblina, Kit Multimídia, MP3 Player, Pára-choques na cor do veículo, Porta-copos.","219000","Diesel","MIMICA AUTOMÓVEIS",false,"R$","2024-07-30T14:15:10","","Nova Friburgo","Rio de Janeiro (RJ)","Loja","00789629000162","Utilitário esportivo",9,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","080███13-███"
3886898,53274361,"https://www.webmotors.com.br/comprar/FIAT/IDEA/14-MPI-ATTRACTIVE-8V-FLEX-4P-MANUAL/4-portas/2012-2013/53274361","car","FIAT","IDEA",2013,"1.4 MPI ATTRACTIVE 8V FLEX 4P MANUAL",126000,"Bege","","37900","Gasolina e álcool","GARAGE 7",false,"R$","2024-07-15T14:22:34","","Fortaleza","Ceará (CE)","Loja","36177135000174","Minivan",10,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(85███042███39"
3955504,54149243,"https://www.webmotors.com.br/comprar/VOLKSWAGEN/T-CROSS/10-200-TSI-TOTAL-FLEX-AUTOMATICO/4-portas/2022-2023/54149243","car","VOLKSWAGEN","T-CROSS",2023,"1.0 200 TSI TOTAL FLEX AUTOMÁTICO",44015,"Cinza","","104218","Gasolina e álcool","Unidas Seminovos Florianópolis",false,"R$","2024-08-30T13:44:21","","São José","Santa Catarina (SC)","Loja","45736131023897","Utilitário esportivo",10,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(48███771███50"
3835710,54021257,"https://www.webmotors.com.br/comprar/JEEP/COMPASS/13-T270-TURBO-FLEX-S-AT6/4-portas/2023/54021257","car","JEEP","COMPASS",2023,"1.3 T270 TURBO FLEX S AT6",19252,"Cinza","ENTRE EM CONTATO DIRETAMENTO CONOSCO! 
Aceitamos troca, consórcios e financiamentos. 
Desde 1992 a Auto Pisca segue junto com você, negociando qualidade e confiança sobre rodas. 
Ligue e venha nos fazer uma visita, teremos prazer em atendê-lo!
(Reservamo-nos no direito de corrigir possíveis erros de digitação e publicação).","179900","Gasolina e álcool","Auto Pisca Veículos",true,"R$","2024-08-24T06:49:04","","Belo Horizonte","Minas Gerais (MG)","Loja","41903568000108","Utilitário esportivo",12,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(31███042███38"
3883204,54167916,"https://www.webmotors.com.br/comprar/MITSUBISHI/ECLIPSE-CROSS/15-MIVEC-TURBO-GASOLINA-HPE-S-S-AWC-CVT/4-portas/2022-2023/54167916","car","MITSUBISHI","ECLIPSE CROSS",2023,"1.5 MIVEC TURBO GASOLINA HPE-S S-AWC CVT",55868,"Azul","Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.","157290","Gasolina","Localiza Seminovos Joinville (VCJLE)",false,"R$","2024-08-31T19:18:29","","Joinville","Santa Catarina (SC)","Loja","16670085091363","Utilitário esportivo",9,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]",""
3827281,52951008,"https://www.webmotors.com.br/comprar/FORD/RANGER/23-XLS-4X2-CS-16V-GASOLINA-2P-MANUAL/2-portas/2012/52951008","car","FORD","RANGER",2012,"2.3 XLS 4X2 CS 16V GASOLINA 2P MANUAL",178000,"Branco","","68800","Gasolina","New Jet Car",false,"R$","2024-06-27T08:40:26","","Vinhedo","São Paulo (SP)","Loja","00969116000133","Picape",20,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(19███042███38"
3958715,54075125,"https://www.webmotors.com.br/comprar/NISSAN/VERSA/16-16V-FLEX-SENSE-XTRONIC/4-portas/2022-2023/54075125","car","NISSAN","VERSA",2023,"1.6 16V FLEX SENSE XTRONIC",16000,"Branco","RKR MULTIMARCAS!!! 
Pericia Cautelar APROVADA Menores Taxas do mercado Financeiro em até 60 vezes, A melhor avaliação do seu carro na troca Aceitamos sua Carta de Crédito Facilitamos sua entrada no cartão em até 18x 

* Reservamos o direito de corrigir possíveis erros no anuncio","99990","Gasolina e álcool","RKR COMERCIO DE VEÍCULOS",false,"R$","2024-08-27T12:25:39","","São Bernardo do Campo","São Paulo (SP)","Loja","21266516000233","Sedã",20,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","080███86-███"
3859162,53613781,"https://www.webmotors.com.br/comprar/AUDI/A4/20-TFSI-GASOLINA-S-LINE-S-TRONIC/4-portas/2022/53613781","car","AUDI","A4",2022,"2.0 TFSI GASOLINA S LINE S TRONIC",59800,"Preto","","209990","Gasolina","Audi Center Alphaville - BEXP",false,"R$","2024-08-05T08:40:56","","Barueri","São Paulo (SP)","Concessionária","26111554000150","Sedã",11,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(11███420███42"
3846175,53325750,"https://www.webmotors.com.br/comprar/MERCEDES-BENZ/GLA-250/20-16V-TURBO-GASOLINA-SPORT-4P-4MATIC-AUTOMATICO/4-portas/2017/53325750","car","MERCEDES-BENZ","GLA 250",2017,"2.0 16V TURBO GASOLINA SPORT 4P 4MATIC AUTOMÁTICO",102000,"Marrom","? Bancos em couro
? Bancos com Memória
? Multimídia original
? Teto Panorâmico
? Faróis de milha
? Rodas liga leve
? Travas elétricas
? Ar condicionado digital
? Acabamentos imitando madeira
? Volante Multifuncional
? Pisca nos retrovisores
? Airbag/ABS
? Sensor de ré
? Câmera de ré
? Diferentes modos de condução
-———————————
?? Financiamento
?? Troca com troco
?? Aceitamos seu usado na troca
?? Trabalhamos com todos os bancos
-———————————
 Outros Opcionais: Assistente de Partida em Rampa, Banco bi-partido, Comando de áudio no volante, Controle de estabilidade, Direção Elétrica, Distribuição eletrônica de frenagem, Farol de neblina, Kit Multimídia, Pára-choques na cor do veículo.","164900","Gasolina","FORLIM MULTIMARCAS",false,"R$","2024-07-17T16:57:41","","Caraguatatuba","São Paulo (SP)","Loja","15418308000129","Utilitário esportivo",10,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(12███600███32"
3958060,53948081,"https://www.webmotors.com.br/comprar/JEEP/RENEGADE/18-16V-FLEX-SPORT-4P-AUTOMATICO/4-portas/2019-2020/53948081","car","JEEP","RENEGADE",2020,"1.8 16V FLEX SPORT 4P AUTOMÁTICO",38000,"Branco"," Outros Opcionais: Banco bi-partido, Comando de áudio no volante, Controle de estabilidade, Direção Elétrica, Distribuição eletrônica de frenagem, Farol de neblina, Pára-choques na cor do veículo.","83900","Gasolina e álcool","CHALE MULTIMARCAS",false,"R$","2024-08-21T11:18:38","","Ituporanga","Santa Catarina (SC)","Loja","51469785000187","Utilitário esportivo",14,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","080███86-███"
3842708,53442497,"https://www.webmotors.com.br/comprar/PEUGEOT/2008/16-16V-FLEX-ALLURE-PACK-4P-AUTOMATICO/4-portas/2020/53442497","car","PEUGEOT","2008",2020,"1.6 16V FLEX ALLURE PACK 4P AUTOMÁTICO",31000,"Branco","","71900","Gasolina e álcool","AUTO CAR MULTIMARCAS",false,"R$","2024-07-24T22:19:37","","Joinville","Santa Catarina (SC)","Loja","13414720000145","Utilitário esportivo",12,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]",""
3850653,54013453,"https://www.webmotors.com.br/comprar/BMW/M3/30-I6-TWINTURBO-GASOLINA-COMPETITION-M-STEPTRONIC/4-portas/2022/54013453","car","BMW","M3",2022,"3.0 I6 TWINTURBO GASOLINA COMPETITION M STEPTRONIC",7530,"Laranja","Taxas de juros a partir de 0.00% ao mês, garantia total de 2 anos BMW Premium Selection! 
Este veículo exclusivo está em excelente estado de conservação. 
Todo o nosso estoque passa por uma perícia e possui laudo aprovado! 
Agende sua visita agora mesmo!
","674950","Gasolina","BMW Leopoldina",false,"R$","2024-08-23T16:47:23","","São Paulo","São Paulo (SP)","Concessionária","01291387000650","Sedã",12,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]",""
